0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10023,10023,10023,10023,10023,10023,10023,0,10024,10024,10024,10024,0,10064,10064,10064,10064,0,10063,10063,10063,10063,10063,10063,10063,10063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10043,10043,10043,10043,10043,10043,10043,0,10044,10044,10044,10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10023,10023,10023,10023,10023,10023,10023,0,10024,10024,10024,10024,0,10064,10064,10064,10064,0,10063,10063,10063,10063,10063,10063,10063,10063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10043,10043,10043,10043,10043,10043,10043,0,10044,10044,10044,10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10023,10023,10023,10023,10023,10023,10023,0,10024,10024,10024,10024,0,10064,10064,10064,10064,0,10063,10063,10063,10063,10063,10063,10063,10063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10043,10043,10043,10043,10043,10043,10043,0,10044,10044,10044,10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10023,10023,10023,10023,10023,10023,10023,0,10024,10024,10024,10024,0,10064,10064,10064,10064,0,10063,10063,10063,10063,10063,10063,10063,10063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10043,10043,10043,10043,10043,10043,10043,0,10044,10044,10044,10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10023,10023,10023,10023,10023,10023,10023,0,10024,10024,10024,10024,0,10064,10064,10064,10064,0,10063,10063,10063,10063,10063,10063,10063,10063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10043,10043,10043,10043,10043,10043,10043,0,10044,10044,10044,10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,10023,10023,0,0,0,0,10024,10024,0,10064,10064,0,0,0,0,0,10063,10063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10043,10043,0,0,0,0,10044,10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10022,10022,10022,10022,10022,10022,10022,10022,10022,10022,10022,10022,0,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10042,10042,10042,10042,10042,10042,10042,10042,10042,10042,10042,10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10022,10022,10022,10022,10022,10022,10022,10022,10022,10022,10022,10022,0,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10042,10042,10042,10042,10042,10042,10042,10042,10042,10042,10042,10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,10022,10022,10022,10022,10022,10022,10022,10022,10022,10022,10022,10022,0,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,10062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10042,10042,10042,10042,10042,10042,10042,10042,10042,10042,10042,10042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
